drone_id,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,wx,wy,wz,rpm0,rpm1,rpm2,rpm3,des_pos_x,des_pos_y,des_pos_z,des_vel_x,des_vel_y,des_vel_z,des_roll,des_pitch,des_yaw,u_m1,u_m2,u_m3,u_m4
0,4.291666666666667,0.8450007612115953,0.8450477791791706,0.9814852886634076,0.2138977945702259,0.21387263865276435,0.030637705249737423,0.011901458688428648,-0.011894635459583289,-0.00019769532101984635,0.004968410220901972,-0.004970390315478319,-2.4203453895240422e-05,14442.161534365106,14442.419361527896,14442.161413867016,14441.912408231026,1.0,1.0,1.0,0.0,0.0,0.0,0.016311188285509814,-0.016305641874096777,-0.00026597619161351956,14442.715901667863,14442.97389017131,14442.715784202886,14442.46676586748
0,4.3125,0.8494238030400698,0.8494702897487327,0.9821137385062996,0.21124251555247292,0.21121678697515306,0.02985091117871759,0.012002531487486706,-0.011995703272413748,-0.00019938191552743858,0.004771390343336274,-0.004773458743205097,-2.2207913180205145e-05,14442.715901667863,14442.97389017131,14442.715784202886,14442.46676586748,1.0,1.0,1.0,0.0,0.0,0.0,0.016190544237657485,-0.016185216101129996,-0.00026205890894683177,14443.260972333384,14443.519028132538,14443.260857934627,14443.01190731641
0,4.333333333333333,0.8537913123830094,0.8538372560454643,0.9827259944163702,0.20857021451097224,0.20854392474619918,0.02907992517336417,0.012099500889844792,-0.012092670992870883,-0.00020098717106199917,0.004574531724253408,-0.004576686640172569,-2.018424683687316e-05,14443.260972333384,14443.519028132538,14443.260857934627,14443.01190731641,1.0,1.0,1.0,0.0,0.0,0.0,0.016066380009515335,-0.01606127135016555,-0.00025805759328772354,14443.796860679318,14444.054890799645,14443.796749374738,14443.547945894057
0,4.354166666666667,0.8581029451062525,0.858148334176317,0.9833223824327668,0.20588173048367764,0.20585489117026834,0.028324483701804317,0.012192371040197556,-0.012185542781512376,-0.0002025093964499838,0.0043778998434477155,-0.004380139437788886,-1.8135460462954877e-05,14443.796860679318,14444.054890799645,14443.796749374738,14443.547945894057,1.0,1.0,1.0,0.0,0.0,0.0,0.01593876864036168,-0.0159338803799558,-0.00025397718858783357,14444.323681359452,14444.58159391897,14444.323573171965,14444.074995246807
0,4.375,0.8623583745301211,0.8624031977060106,0.9839032231548469,0.20317790043608697,0.20315052336478806,0.027584327264592635,0.012281147438454432,-0.012274324150308024,-0.00020394703143802534,0.004181559331544938,-0.004183881721082292,-1.6064537663648535e-05,14444.323681359452,14444.58159391897,14444.323573171965,14444.074995246807,1.0,1.0,1.0,0.0,0.0,0.0,0.015807783503358885,-0.015803116287193886,-0.0002498226473332645,14444.841549245903,14445.099253476586,14444.841444193498,14444.593169233649
0,4.395833333333333,0.8665572913829743,0.8666015376102901,0.9844688318258858,0.2004595590002428,0.20043165609953148,0.026859200370663316,0.012365836921992304,-0.012359021944844404,-0.00020529864637601052,0.003985573960143299,-0.003987977218867173,-1.3974436634407857e-05,14444.841549245903,14445.099253476586,14444.841444193498,14444.593169233649,1.0,1.0,1.0,0.0,0.0,0.0,0.0156734982788254,-0.015669052480278278,-0.00024559892429000356,14445.350579317055,14445.607985585531,14445.350477412961,14445.102581814404
0,4.416666666666667,0.8706994037493797,0.8707430622238039,0.9850195184162438,0.1977275382180458,0.19769912154023617,0.026148851509944025,0.012446447647701702,-0.012439644326333564,-0.0002065629417363818,0.0037900066323701153,-0.0037924887942982874,-1.1868086844497311e-05,14445.350579317055,14445.607985585531,14445.350477412961,14445.102581814404,1.0,1.0,1.0,0.0,0.0,0.0,0.015535986927745587,-0.015531762653292258,-0.00024131097037392423,14445.850886551256,14446.107906378733,14445.850787804062,14445.603346943662
0,4.4375,0.8747844370129902,0.8748274971826954,0.9855555877059208,0.19498266728889313,0.19495374899656975,0.02545303312283652,0.01252298907383482,-0.012516200753434053,-0.00020773874747374022,0.0035949193738237855,-0.003597478435827606,-9.748385832616501e-06,14445.850886551256,14446.107906378733,14445.850787804062,14445.603346943662,1.0,1.0,1.0,0.0,0.0,0.0,0.015395323665522147,-0.015391320760202776,-0.00023696372665031346,14446.342585825962,14446.59913190746,14446.342490239778,14446.095578470202
0,4.458333333333333,0.878812133794218,0.8788545853619985,0.9860773393664408,0.19222577232165214,0.19219636467445023,0.024771501566763096,0.012595471941663515,-0.012588701963892453,-0.00020882502222890266,0.0034003733239063787,-0.003403007248538016,-7.618196106668338e-06,14446.342585825962,14446.59913190746,14446.342490239778,14446.095578470202,1.0,1.0,1.0,0.0,0.0,0.0,0.015251582935975123,-0.015247800989278248,-0.00023256211846755907,14446.82579182227,14447.081778045107,14446.825699396875,14446.579390041748
0,4.479166666666667,0.8827822538827951,0.882824086807928,0.986585068042004,0.189457676090978,0.1894277914327285,0.024104017079972888,0.012663908256955325,-0.012657159956013162,-0.00020982085238165391,0.00320642872755203,-0.003209135445865131,-5.480342154046718e-06,14446.82579182227,14447.081778045107,14446.825699396875,14446.579390041748,1.0,1.0,1.0,0.0,0.0,0.0,0.015104839385592051,-0.015101277737734176,-0.00022811104972940595,14447.300618934623,14447.555960396174,14447.300529665641,14447.054895014935
0,4.5,0.8866945741653122,0.8867357786651549,0.9870790634298521,0.18667919779798195,0.18664884854423766,0.023450343742795716,0.012728311271275852,-0.012721587969964476,-0.00021072545095662554,0.003013144927335205,-0.003015922341684815,-3.3376075673217354e-06,14447.300618934623,14447.555960396174,14447.300529665641,14447.054895014935,1.0,1.0,1.0,0.0,0.0,0.0,0.014955167838032836,-0.014951825586608125,-0.00022361539730990452,14447.767181185609,14448.021794210308,14447.76709506465,14447.522206370304
0,4.520833333333333,0.8905488885478253,0.8905894550991575,0.9875596103597988,0.18389115283525453,0.18386035146121243,0.022810249436527517,0.012788695463125197,-0.012782000468928793,-0.00021153815638683796,0.00282058035596001,-0.0028234263428083516,-1.1927322859064e-06,14447.767181185609,14448.021794210308,14447.76709506465,14447.522206370304,1.0,1.0,1.0,0.0,0.0,0.0,0.014802643268893731,-0.014799519275865203,-0.00021908000561489394,14448.225592145609,14448.479394301277,14448.225509160457,14447.98143663222
0,4.541666666666667,0.894345007873622,0.8943849272137424,0.988026988872874,0.18109435255624723,0.18106311158508026,0.02218350580012508,0.012845076518916696,-0.012838413120104713,-0.00021225843113932525,0.002628792529130542,-0.0026317049418100188,9.515900621232887e-07,14448.225592145609,14448.479394301277,14448.225509160457,14447.98143663222,1.0,1.0,1.0,0.0,0.0,0.0,0.01464734078073376,-0.014644433679744218,-0.00021450968129367066,14448.675964857226,14448.928874970628,14448.675884992012,14448.432697793498
0,4.5625,0.8980827598362372,0.898122022963821,0.9884814742990423,0.17828960404901345,0.1782579360406238,0.021569888184882053,0.01289747131380578,-0.01289084277556845,-0.00021288586020754436,0.002437838038798687,-0.0024408147102532567,3.0927146889110944e-06,14448.675964857226,14448.928874970628,14448.675884992012,14448.432697793498,1.0,1.0,1.0,0.0,0.0,0.0,0.014489335578367566,-0.014486643782337438,-0.00020990918810412373,14449.118411764353,14449.370349936038,14449.118334999723,14448.876101244663
0,4.583333333333333,0.90176198888781,0.9018005870635387,0.9889233373339531,0.17547770991430944,0.17544562745451286,0.020969175607254958,0.01294589789237675,-0.012939307453002442,-0.00021342014947534567,0.002247772546773636,-0.0022508112922662356,5.228048064460629e-06,14449.118411764353,14449.370349936038,14449.118334999723,14448.876101244663,1.0,1.0,1.0,0.0,0.0,0.0,0.014328702944427816,-0.014326224653423703,-0.00020528324193449122,14449.55304464561,14449.803932264043,14449.552970958906,14449.311757707626
0,4.604166666666667,0.9053825561428713,0.9054204808898424,0.9893528441146866,0.17265946804805227,0.17262698373820268,0.020381150699999472,0.012990375449195282,-0.012983826316298429,-0.00021386112395718212,0.002058650778701534,-0.0020617493984903617,7.355050222723261e-06,14449.55304464561,14449.803932264043,14449.552970958906,14449.311757707626,1.0,1.0,1.0,0.0,0.0,0.0,0.014165518215200717,-0.01416325142453645,-0.00020063650598447277,14449.979974552207,14450.229734307173,14449.97990391765,14449.73977717373
0,4.625,0.9089443392776557,0.9089815823815806,0.989770256294464,0.16983567142813238,0.16980279787519378,0.019805599661775936,0.013030924309234406,-0.013024419656042462,-0.00021420872591941886,0.0018705265184137433,-0.0018736828003754103,9.471236945660432e-06,14449.979974552207,14450.229734307173,14449.97990391765,14449.73977717373,1.0,1.0,1.0,0.0,0.0,0.0,0.013999856756737736,-0.013997799265293098,-0.0001959735861083679,14450.399311749905,14450.647867645188,14450.399244138778,14450.160268845913
0,4.645833333333333,0.912447232425024,0.9124837859342261,0.9901758311162885,0.16700710790557605,0.166973857712647,0.019242312205374826,0.013067565908181587,-0.01306110886988926,-0.00021446301288765036,0.0016834526026258372,-0.0016866643248430555,1.1574181831619651e-05,14450.399311749905,14450.647867645188,14450.399244138778,14450.160268845913,1.0,1.0,1.0,0.0,0.0,0.0,0.013831793941246562,-0.013829943359969343,-0.00019129902632249087,14450.811165665073,14451.05844303044,14450.811101045892,14450.57334108495
0,4.666666666666667,0.9158911460650903,0.9159270022903114,0.9905698214854936,0.16417456000005126,0.16414094575734667,0.018691081504709186,0.013100322772634478,-0.013093916442833033,-0.00021462415554487696,0.0014974809159963808,-0.0015007458492895982,1.3661518251445864e-05,14450.811165665073,14451.05844303044,14450.811101045892,14450.57334108495,1.0,1.0,1.0,0.0,0.0,0.0,0.01366140512376424,-0.013659758884335238,-0.00018661730447897592,14451.215644834614,14451.461570337087,14451.215583173325,14450.979101359571
0,4.6875,0.9192760069116436,0.9193111584256678,0.9909524760411731,0.1613388046997101,0.16130483897600273,0.018151704140716225,0.013129218500192844,-0.013122865927381926,-0.00021469243552551913,0.0013126623865371621,-0.0013159782969405533,1.5730941182439693e-05,14451.215644834614,14451.461570337087,14451.215583173325,14450.979101359571,1.0,1.0,1.0,0.0,0.0,0.0,0.013488765619115148,-0.013487320982749518,-0.0001819328281077552,14451.612856859694,14451.857358514098,14451.612798119844,14451.37765620038
0,4.708333333333333,0.9226017577944527,0.922636197431557,0.9913240392264719,0.1585006132653591,0.15846630859988228,0.01762398004630452,0.013154277739454219,-0.013147981923643297,-0.00021466824311024035,0.001129046981371306,-0.0011324116325562123,1.7780208929896085e-05,14451.612856859694,14451.857358514098,14451.612798119844,14451.37765620038,1.0,1.0,1.0,0.0,0.0,0.0,0.013313950679156559,-0.013312704745513937,-0.00017724993042834373,14452.002908363083,14452.245915541924,14452.002852506004,14451.769111157351
0,4.729166666666667,0.9258683575375457,0.9259020783927887,0.9916847513577197,0.15566075103894747,0.1556261199337591,0.01710771245047871,0.013175526169920486,-0.013169290059326771,-0.00021455207482658255,0.0009466837028315895,-0.0009500948584652703,1.9807144729132286e-05,14452.002908363083,14452.245915541924,14452.002852506004,14451.769111157351,1.0,1.0,1.0,0.0,0.0,0.0,0.013137035470314123,-0.013135985186498056,-0.0001725728665327433,14452.385904950013,14452.62734839263,14452.385851935007,14452.153570760878
0,4.75,0.9290757808335529,0.92910877626191,0.9920348486923911,0.15281997725636276,0.15278503216916922,0.016602707821768363,0.013192990481822946,-0.013186816969671887,-0.00021434453096046252,0.0007656205849071459,-0.0007690760109446636,2.180963823075303e-05,14452.385904950013,14452.62734839263,14452.385851935007,14452.153570760878,1.0,1.0,1.0,0.0,0.0,0.0,0.01295809505140971,-0.01295723722102804,-0.00016790580974058566,14452.761951172433,14453.001762993506,14452.761900956939,14452.531138486207
0,4.770833333333333,0.9322240181142044,0.9322562817295588,0.9923745634958818,0.14997904486452177,0.14994379820195938,0.01610877581108412,0.01320669835587265,-0.01320059027730724,-0.00021404631298342614,0.0005859046900073699,-0.0005894021569256899,2.3785646880804954e-05,14452.761951172433,14453.001762993506,14452.761900956939,14452.531138486207,1.0,1.0,1.0,0.0,0.0,0.0,0.012777204351783752,-0.012776535644048348,-0.00016325284812738605,14453.131150496505,14453.369264193825,14453.131103036278,14452.901916721079
0,4.791666666666667,0.9353130754170698,0.9353446010910695,0.9927041241070864,0.1471387003427438,0.14710316445411384,0.01562572919411717,0.013216678442943691,-0.013210638572047961,-0.00021365822090075023,0.0004075821060828154,-0.0004111193910390262,2.573319717423587e-05,14453.131150496505,14453.369264193825,14453.131103036278,14452.901916721079,1.0,1.0,1.0,0.0,0.0,0.0,0.012594438149714176,-0.012593955108557653,-0.0001586179812265616,14453.493605273248,14453.72995573486,14453.49356052254,14453.266006736561
